"0,0","1,55","2,217","3,524","4,996","5,1628","6,2376","7,3180","8,3985","9,4755","10,5461","11,6088","12,6636","13,7117","14,7540","15,7918","16,8262","17,8575","18,8856","19,9105","20,9322","21,9509","22,9670","23,9803","24,9904","25,9970","26,9996","27,9976","28,9911","29,9803","30,9653","31,9459","32,9221","33,8948","34,8652","35,8348","36,8053","37,7774","38,7519","39,7289","40,7081","41,6888","42,6705","43,6531","44,6360","45,6189","46,6015","47,5837","48,5656","49,5475","50,5294","51,5114","52,4933","53,4753","54,4571","55,4390","56,4213","57,4043","58,3878","59,3717","60,3562","61,3410","62,3264","63,3118","64,2979","65,2846","66,2717","67,2591","68,2467","69,2347","70,2232","71,2120","72,2012","73,1907","74,1803","75,1698","76,1598","77,1503","78,1410","79,1319","80,1229","81,1141","82,1054","83,967","84,884","85,808","86,736","87,664","88,598","89,536","90,471","91,403","92,338","93,280","94,223","95,167","96,111","97,55","98,11","99,0"
"0,6","1,130","2,386","3,803","4,1392","5,2147","6,3061","7,4100","8,5181","9,6197","10,7062","11,7731","12,8206","13,8493","14,8643","15,8730","16,8802","17,8886","18,9004","19,9173","20,9381","21,9587","22,9759","23,9887","24,9955","25,9950","26,9877","27,9743","28,9549","29,9296","30,9003","31,8690","32,8374","33,8051","34,7727","35,7433","36,7202","37,7040","38,6938","39,6866","40,6796","41,6711","42,6600","43,6460","44,6300","45,6131","46,5959","47,5780","48,5594","49,5406","50,5227","51,5070","52,4935","53,4821","54,4707","55,4594","56,4488","57,4397","58,4311","59,4217","60,4108","61,3980","62,3839","63,3704","64,3586","65,3490","66,3414","67,3347","68,3280","69,3205","70,3116","71,3018","72,2913","73,2802","74,2683","75,2566","76,2457","77,2362","78,2276","79,2193","80,2096","81,1974","82,1822","83,1652","84,1498","85,1370","86,1269","87,1182","88,1108","89,1036","90,971","91,919","92,856","93,769","94,632","95,457","96,268","97,102","98,6","99,6"
"0,0","1,77","2,328","3,814","4,1549","5,2487","6,3546","7,4633","8,5667","9,6589","10,7367","11,7995","12,8486","13,8864","14,9152","15,9374","16,9544","17,9677","18,9784","19,9869","20,9934","21,9978","22,9995","23,9979","24,9923","25,9822","26,9674","27,9477","28,9236","29,8965","30,8681","31,8396","32,8128","33,7886","34,7674","35,7492","36,7339","37,7204","38,7082","39,6973","40,6868","41,6761","42,6650","43,6534","44,6412","45,6285","46,6156","47,6023","48,5887","49,5750","50,5612","51,5471","52,5329","53,5186","54,5043","55,4900","56,4760","57,4622","58,4484","59,4347","60,4214","61,4082","62,3953","63,3826","64,3701","65,3578","66,3457","67,3336","68,3215","69,3099","70,2984","71,2868","72,2752","73,2636","74,2519","75,2402","76,2284","77,2166","78,2049","79,1934","80,1818","81,1705","82,1595","83,1485","84,1378","85,1273","86,1171","87,1071","88,973","89,876","90,778","91,681","92,585","93,487","94,389","95,290","96,191","97,98","98,27","99,0"
"0,0","1,48","2,256","3,702","4,1403","5,2289","6,3241","7,4153","8,4963","9,5656","10,6237","11,6725","12,7140","13,7500","14,7821","15,8112","16,8377","17,8624","18,8854","19,9068","20,9268","21,9450","22,9615","23,9755","24,9867","25,9946","26,9987","27,9984","28,9930","29,9821","30,9655","31,9437","32,9179","33,8901","34,8617","35,8343","36,8096","37,7880","38,7693","39,7531","40,7386","41,7249","42,7115","43,6976","44,6830","45,6678","46,6520","47,6356","48,6188","49,6018","50,5845","51,5673","52,5501","53,5331","54,5163","55,4998","56,4835","57,4674","58,4516","59,4360","60,4207","61,4059","62,3914","63,3773","64,3637","65,3503","66,3373","67,3246","68,3121","69,2997","70,2874","71,2750","72,2627","73,2506","74,2386","75,2267","76,2149","77,2034","78,1919","79,1807","80,1698","81,1592","82,1487","83,1385","84,1285","85,1186","86,1089","87,991","88,896","89,802","90,709","91,616","92,523","93,431","94,344","95,261","96,183","97,108","98,41","99,0"
"0,0","1,92","2,402","3,990","4,1834","5,2848","6,3910","7,4907","8,5762","9,6446","10,6979","11,7387","12,7707","13,7977","14,8224","15,8466","16,8711","17,8960","18,9209","19,9450","20,9667","21,9845","22,9959","23,9995","24,9936","25,9782","26,9535","27,9226","28,8893","29,8573","30,8301","31,8098","32,7968","33,7891","34,7842","35,7797","36,7740","37,7663","38,7565","39,7453","40,7330","41,7200","42,7067","43,6928","44,6782","45,6630","46,6475","47,6317","48,6157","49,5997","50,5841","51,5693","52,5550","53,5415","54,5282","55,5150","56,5020","57,4894","58,4770","59,4647","60,4521","61,4391","62,4260","63,4126","64,3992","65,3854","66,3720","67,3585","68,3451","69,3319","70,3185","71,3055","72,2925","73,2792","74,2658","75,2526","76,2401","77,2280","78,2161","79,2041","80,1922","81,1809","82,1703","83,1608","84,1518","85,1431","86,1342","87,1247","88,1145","89,1033","90,921","91,808","92,692","93,577","94,465","95,352","96,239","97,133","98,44","99,0"
"0,5","1,78","2,256","3,547","4,1004","5,1676","6,2526","7,3471","8,4439","9,5373","10,6234","11,6997","12,7646","13,8172","14,8585","15,8912","16,9177","17,9386","18,9537","19,9646","20,9733","21,9813","22,9881","23,9935","24,9967","25,9979","26,9962","27,9897","28,9757","29,9527","30,9232","31,8897","32,8529","33,8131","34,7741","35,7411","36,7153","37,6947","38,6768","39,6609","40,6468","41,6343","42,6228","43,6113","44,5981","45,5838","46,5694","47,5554","48,5404","49,5241","50,5071","51,4905","52,4742","53,4578","54,4409","55,4242","56,4076","57,3911","58,3769","59,3653","60,3532","61,3386","62,3245","63,3132","64,3036","65,2929","66,2811","67,2694","68,2587","69,2486","70,2391","71,2295","72,2194","73,2094","74,2002","75,1917","76,1825","77,1731","78,1643","79,1564","80,1486","81,1403","82,1314","83,1222","84,1130","85,1041","86,953","87,864","88,776","89,688","90,600","91,516","92,434","93,353","94,277","95,206","96,141","97,80","98,25","99,5"
"0,5","1,97","2,404","3,1016","4,1925","5,3017","6,4148","7,5187","8,6056","9,6735","10,7244","11,7623","12,7910","13,8143","14,8346","15,8540","16,8738","17,8945","18,9160","19,9374","20,9579","21,9758","22,9894","23,9971","24,9977","25,9901","26,9740","27,9501","28,9204","29,8877","30,8550","31,8251","32,8001","33,7804","34,7653","35,7530","36,7421","37,7315","38,7207","39,7091","40,6966","41,6831","42,6689","43,6539","44,6381","45,6216","46,6044","47,5869","48,5693","49,5518","50,5346","51,5177","52,5015","53,4862","54,4715","55,4571","56,4433","57,4301","58,4170","59,4039","60,3911","61,3785","62,3663","63,3538","64,3412","65,3286","66,3159","67,3032","68,2904","69,2777","70,2652","71,2529","72,2408","73,2290","74,2175","75,2065","76,1957","77,1851","78,1745","79,1637","80,1532","81,1428","82,1330","83,1237","84,1146","85,1054","86,965","87,878","88,791","89,705","90,623","91,542","92,464","93,390","94,316","95,243","96,167","97,94","98,34","99,5"
"0,0","1,83","2,309","3,703","4,1259","5,1956","6,2729","7,3523","8,4304","9,5047","10,5747","11,6400","12,7004","13,7554","14,8053","15,8502","16,8897","17,9239","18,9528","19,9754","20,9911","21,9989","22,9987","23,9917","24,9798","25,9657","26,9514","27,9377","28,9253","29,9140","30,9033","31,8928","32,8818","33,8702","34,8581","35,8453","36,8324","37,8189","38,8049","39,7905","40,7757","41,7607","42,7453","43,7295","44,7134","45,6971","46,6808","47,6645","48,6482","49,6319","50,6157","51,5994","52,5832","53,5673","54,5512","55,5354","56,5195","57,5037","58,4880","59,4726","60,4575","61,4426","62,4275","63,4127","64,3981","65,3837","66,3695","67,3551","68,3408","69,3268","70,3129","71,2991","72,2853","73,2719","74,2587","75,2457","76,2329","77,2204","78,2081","79,1960","80,1838","81,1719","82,1600","83,1484","84,1372","85,1262","86,1156","87,1055","88,956","89,860","90,764","91,667","92,569","93,471","94,372","95,272","96,174","97,87","98,22","99,0"
"0,-2","1,70","2,366","3,989","4,1921","5,3001","6,4051","7,4979","8,5756","9,6393","10,6919","11,7365","12,7752","13,8097","14,8414","15,8707","16,8978","17,9229","18,9452","19,9646","20,9801","21,9916","22,9982","23,9994","24,9944","25,9830","26,9654","27,9424","28,9161","29,8890","30,8639","31,8423","32,8245","33,8095","34,7965","35,7843","36,7722","37,7599","38,7469","39,7333","40,7192","41,7046","42,6895","43,6738","44,6580","45,6419","46,6256","47,6091","48,5925","49,5760","50,5598","51,5439","52,5282","53,5128","54,4977","55,4826","56,4678","57,4531","58,4386","59,4244","60,4105","61,3971","62,3838","63,3706","64,3577","65,3449","66,3322","67,3196","68,3071","69,2946","70,2822","71,2698","72,2574","73,2453","74,2335","75,2219","76,2104","77,1988","78,1870","79,1755","80,1641","81,1531","82,1425","83,1322","84,1222","85,1123","86,1025","87,928","88,833","89,737","90,645","91,553","92,465","93,379","94,295","95,215","96,136","97,63","98,7","99,-2"
"0,1","1,52","2,188","3,422","4,756","5,1173","6,1644","7,2143","8,2648","9,3144","10,3621","11,4076","12,4514","13,4941","14,5355","15,5760","16,6164","17,6573","18,6988","19,7404","20,7814","21,8206","22,8569","23,8896","24,9186","25,9434","26,9633","27,9779","28,9862","29,9882","30,9843","31,9761","32,9649","33,9515","34,9371","35,9224","36,9077","37,8934","38,8797","39,8667","40,8530","41,8381","42,8230","43,8074","44,7914","45,7747","46,7574","47,7398","48,7221","49,7038","50,6844","51,6644","52,6442","53,6243","54,6045","55,5849","56,5658","57,5477","58,5307","59,5139","60,4974","61,4803","62,4634","63,4463","64,4292","65,4122","66,3954","67,3790","68,3631","69,3471","70,3318","71,3172","72,3027","73,2879","74,2728","75,2577","76,2430","77,2290","78,2158","79,2031","80,1914","81,1802","82,1688","83,1577","84,1471","85,1366","86,1255","87,1133","88,1010","89,890","90,770","91,654","92,542","93,441","94,348","95,256","96,164","97,82","98,20","99,1"
"0,0","1,87","2,340","3,782","4,1399","5,2147","6,2971","7,3820","8,4649","9,5429","10,6142","11,6780","12,7341","13,7830","14,8255","15,8622","16,8939","17,9211","18,9441","19,9631","20,9783","21,9896","22,9968","23,10000","24,9988","25,9937","26,9851","27,9737","28,9605","29,9463","30,9321","31,9183","32,9056","33,8940","34,8833","35,8734","36,8639","37,8544","38,8447","39,8349","40,8245","41,8136","42,8021","43,7900","44,7774","45,7643","46,7508","47,7369","48,7226","49,7080","50,6931","51,6779","52,6626","53,6474","54,6321","55,6167","56,6013","57,5859","58,5705","59,5550","60,5396","61,5241","62,5088","63,4934","64,4781","65,4629","66,4478","67,4328","68,4178","69,4029","70,3881","71,3734","72,3585","73,3438","74,3291","75,3145","76,2999","77,2854","78,2711","79,2570","80,2430","81,2291","82,2152","83,2016","84,1881","85,1746","86,1611","87,1478","88,1342","89,1206","90,1069","91,929","92,789","93,648","94,508","95,371","96,240","97,120","98,29","99,0"
"0,2","1,80","2,301","3,715","4,1358","5,2232","6,3307","7,4517","8,5751","9,6899","10,7894","11,8700","12,9301","13,9702","14,9918","15,9992","16,9968","17,9883","18,9764","19,9630","20,9494","21,9362","22,9235","23,9107","24,8967","25,8805","26,8613","27,8387","28,8131","29,7852","30,7565","31,7288","32,7037","33,6818","34,6640","35,6498","36,6385","37,6296","38,6220","39,6151","40,6080","41,6001","42,5910","43,5807","44,5694","45,5571","46,5440","47,5297","48,5145","49,4986","50,4821","51,4655","52,4490","53,4327","54,4169","55,4019","56,3876","57,3741","58,3614","59,3495","60,3381","61,3271","62,3164","63,3057","64,2953","65,2851","66,2751","67,2655","68,2563","69,2476","70,2390","71,2304","72,2219","73,2133","74,2048","75,1963","76,1879","77,1799","78,1723","79,1651","80,1583","81,1518","82,1453","83,1387","84,1318","85,1244","86,1164","87,1079","88,989","89,894","90,796","91,695","92,590","93,480","94,372","95,268","96,171","97,86","98,24","99,2"
"0,1","1,85","2,279","3,597","4,1040","5,1600","6,2262","7,2972","8,3693","9,4401","10,5082","11,5715","12,6295","13,6819","14,7291","15,7714","16,8090","17,8425","18,8728","19,8999","20,9237","21,9442","22,9617","23,9762","24,9877","25,9956","26,9993","27,9987","28,9936","29,9843","30,9708","31,9536","32,9336","33,9121","34,8902","35,8686","36,8481","37,8291","38,8119","39,7961","40,7817","41,7685","42,7561","43,7442","44,7327","45,7211","46,7092","47,6969","48,6838","49,6700","50,6556","51,6404","52,6247","53,6083","54,5915","55,5746","56,5576","57,5406","58,5234","59,5063","60,4892","61,4721","62,4550","63,4380","64,4213","65,4047","66,3883","67,3721","68,3563","69,3408","70,3257","71,3107","72,2957","73,2809","74,2662","75,2518","76,2379","77,2244","78,2114","79,1988","80,1866","81,1747","82,1633","83,1521","84,1410","85,1298","86,1187","87,1076","88,965","89,856","90,747","91,638","92,530","93,424","94,320","95,219","96,124","97,46","98,0","99,1"
"0,0","1,102","2,260","3,549","4,949","5,1427","6,2028","7,2658","8,3340","9,4022","10,4703","11,5346","12,5969","13,6527","14,7050","15,7516","16,7927","17,8302","18,8616","19,8902","20,9140","21,9347","22,9524","23,9666","24,9786","25,9873","26,9938","27,9974","28,9983","29,9967","30,9919","31,9846","32,9746","33,9623","34,9476","35,9313","36,9137","37,8952","38,8764","39,8576","40,8392","41,8214","42,8047","43,7889","44,7741","45,7602","46,7470","47,7345","48,7224","49,7105","50,6988","51,6871","52,6753","53,6633","54,6508","55,6380","56,6250","57,6116","58,5978","59,5838","60,5693","61,5545","62,5395","63,5243","64,5089","65,4933","66,4778","67,4621","68,4463","69,4305","70,4147","71,3990","72,3833","73,3678","74,3524","75,3372","76,3222","77,3074","78,2927","79,2781","80,2636","81,2491","82,2345","83,2199","84,2051","85,1900","86,1748","87,1593","88,1436","89,1278","90,1119","91,961","92,802","93,646","94,492","95,347","96,215","97,101","98,39","99,0"
"0,11","1,64","2,189","3,405","4,715","5,1115","6,1597","7,2147","8,2752","9,3379","10,4006","11,4619","12,5205","13,5755","14,6261","15,6722","16,7129","17,7494","18,7821","19,8117","20,8390","21,8645","22,8884","23,9111","24,9324","25,9512","26,9671","27,9796","28,9888","29,9945","30,9967","31,9960","32,9927","33,9867","34,9779","35,9669","36,9551","37,9433","38,9319","39,9212","40,9105","41,9000","42,8896","43,8791","44,8682","45,8571","46,8459","47,8343","48,8222","49,8100","50,7973","51,7842","52,7710","53,7568","54,7415","55,7254","56,7086","57,6914","58,6737","59,6560","60,6382","61,6201","62,6021","63,5845","64,5671","65,5497","66,5320","67,5141","68,4968","69,4795","70,4624","71,4458","72,4291","73,4124","74,3957","75,3794","76,3638","77,3489","78,3345","79,3195","80,3042","81,2885","82,2718","83,2546","84,2373","85,2204","86,2034","87,1866","88,1693","89,1509","90,1315","91,1111","92,907","93,709","94,523","95,354","96,207","97,92","98,23","99,11"
"0,10","1,80","2,216","3,429","4,789","5,1232","6,1773","7,2419","8,3114","9,3855","10,4608","11,5351","12,6069","13,6738","14,7341","15,7885","16,8356","17,8752","18,9093","19,9368","20,9583","21,9750","22,9865","23,9935","24,9962","25,9947","26,9895","27,9795","28,9661","29,9489","30,9281","31,9051","32,8802","33,8535","34,8260","35,7983","36,7711","37,7450","38,7205","39,6983","40,6785","41,6616","42,6472","43,6351","44,6250","45,6166","46,6094","47,6030","48,5971","49,5914","50,5855","51,5786","52,5711","53,5621","54,5525","55,5421","56,5311","57,5193","58,5068","59,4936","60,4795","61,4648","62,4495","63,4337","64,4177","65,4013","66,3848","67,3684","68,3521","69,3361","70,3205","71,3053","72,2906","73,2764","74,2631","75,2505","76,2384","77,2268","78,2158","79,2054","80,1953","81,1854","82,1755","83,1654","84,1549","85,1439","86,1324","87,1205","88,1085","89,964","90,844","91,726","92,609","93,493","94,370","95,250","96,134","97,56","98,16","99,10"
"0,-4","1,170","2,408","3,726","4,1137","5,1640","6,2209","7,2816","8,3447","9,4085","10,4718","11,5341","12,5943","13,6519","14,7066","15,7577","16,8046","17,8473","18,8853","19,9177","20,9436","21,9631","22,9770","23,9861","24,9917","25,9942","26,9951","27,9950","28,9943","29,9935","30,9919","31,9899","32,9863","33,9812","34,9744","35,9661","36,9570","37,9471","38,9364","39,9246","40,9116","41,8975","42,8825","43,8670","44,8510","45,8339","46,8158","47,7970","48,7783","49,7601","50,7423","51,7245","52,7068","53,6890","54,6708","55,6526","56,6342","57,6155","58,5966","59,5781","60,5599","61,5418","62,5241","63,5071","64,4907","65,4747","66,4583","67,4413","68,4240","69,4070","70,3901","71,3735","72,3571","73,3405","74,3234","75,3062","76,2895","77,2733","78,2578","79,2429","80,2284","81,2141","82,1995","83,1847","84,1691","85,1532","86,1377","87,1236","88,1118","89,1014","90,916","91,815","92,706","93,585","94,452","95,315","96,186","97,79","98,13","99,-4"
"0,-5","1,109","2,314","3,620","4,1104","5,1685","6,2366","7,3122","8,3897","9,4680","10,5422","11,6131","12,6782","13,7364","14,7888","15,8340","16,8724","17,9056","18,9321","19,9532","20,9701","21,9822","22,9907","23,9961","24,9984","25,9980","26,9952","27,9889","28,9801","29,9690","30,9548","31,9385","32,9207","33,9008","34,8801","35,8588","36,8374","37,8161","38,7951","39,7751","40,7563","41,7385","42,7227","43,7081","44,6947","45,6833","46,6729","47,6641","48,6563","49,6490","50,6421","51,6355","52,6288","53,6215","54,6138","55,6056","56,5965","57,5868","58,5764","59,5650","60,5528","61,5399","62,5262","63,5121","64,4974","65,4821","66,4665","67,4505","68,4341","69,4176","70,4009","71,3844","72,3679","73,3515","74,3354","75,3195","76,3039","77,2884","78,2732","79,2582","80,2433","81,2286","82,2140","83,1995","84,1850","85,1706","86,1564","87,1421","88,1280","89,1139","90,998","91,861","92,724","93,588","94,456","95,329","96,209","97,108","98,37","99,-5"
"0,-2","1,66","2,242","3,538","4,948","5,1462","6,2057","7,2704","8,3376","9,4046","10,4690","11,5295","12,5855","13,6369","14,6836","15,7259","16,7641","17,7988","18,8305","19,8594","20,8858","21,9100","22,9320","23,9517","24,9688","25,9827","26,9929","27,9987","28,9995","29,9954","30,9867","31,9743","32,9592","33,9427","34,9253","35,9082","36,8917","37,8758","38,8608","39,8465","40,8326","41,8189","42,8053","43,7917","44,7781","45,7641","46,7498","47,7352","48,7202","49,7049","50,6893","51,6732","52,6570","53,6404","54,6236","55,6068","56,5899","57,5727","58,5555","59,5385","60,5216","61,5049","62,4884","63,4720","64,4559","65,4400","66,4244","67,4091","68,3942","69,3792","70,3643","71,3496","72,3351","73,3209","74,3069","75,2933","76,2802","77,2676","78,2555","79,2436","80,2318","81,2199","82,2078","83,1953","84,1826","85,1693","86,1556","87,1414","88,1271","89,1127","90,982","91,839","92,698","93,560","94,427","95,302","96,186","97,87","98,18","99,-2"
"0,-5","1,94","2,337","3,743","4,1320","5,2037","6,2848","7,3691","8,4506","9,5257","10,5928","11,6503","12,6982","13,7383","14,7715","15,7995","16,8236","17,8443","18,8625","19,8789","20,8941","21,9083","22,9218","23,9347","24,9469","25,9584","26,9688","27,9776","28,9844","29,9886","30,9897","31,9871","32,9800","33,9687","34,9524","35,9323","36,9094","37,8845","38,8587","39,8333","40,8091","41,7864","42,7657","43,7468","44,7293","45,7136","46,6986","47,6843","48,6703","49,6564","50,6423","51,6279","52,6131","53,5982","54,5833","55,5680","56,5525","57,5366","58,5207","59,5048","60,4889","61,4730","62,4575","63,4422","64,4270","65,4120","66,3970","67,3819","68,3668","69,3515","70,3363","71,3212","72,3065","73,2924","74,2791","75,2666","76,2547","77,2433","78,2322","79,2213","80,2103","81,1991","82,1874","83,1752","84,1625","85,1494","86,1359","87,1224","88,1090","89,956","90,824","91,691","92,559","93,428","94,304","95,187","96,84","97,10","98,-27","99,-5"
"0,-3","1,53","2,257","3,641","4,1212","5,1946","6,2793","7,3684","8,4552","9,5350","10,6061","11,6680","12,7211","13,7668","14,8066","15,8418","16,8730","17,9003","18,9240","19,9437","20,9590","21,9710","22,9803","23,9870","24,9920","25,9953","26,9960","27,9936","28,9871","29,9759","30,9596","31,9394","32,9162","33,8914","34,8666","35,8433","36,8216","37,8023","38,7853","39,7701","40,7565","41,7436","42,7306","43,7173","44,7035","45,6891","46,6737","47,6575","48,6406","49,6233","50,6055","51,5877","52,5702","53,5532","54,5368","55,5207","56,5051","57,4895","58,4737","59,4579","60,4421","61,4260","62,4095","63,3931","64,3772","65,3619","66,3478","67,3352","68,3239","69,3138","70,3044","71,2952","72,2862","73,2771","74,2675","75,2569","76,2457","77,2339","78,2216","79,2092","80,1967","81,1839","82,1709","83,1580","84,1452","85,1327","86,1207","87,1087","88,969","89,848","90,724","91,601","92,482","93,365","94,253","95,148","96,56","97,-9","98,-35","99,-3"
"0,0","1,69","2,266","3,621","4,1140","5,1817","6,2622","7,3506","8,4417","9,5310","10,6147","11,6909","12,7585","13,8164","14,8645","15,9039","16,9351","17,9590","18,9762","19,9878","20,9952","21,9990","22,9997","23,9980","24,9941","25,9880","26,9795","27,9681","28,9532","29,9352","30,9143","31,8910","32,8661","33,8408","34,8162","35,7930","36,7723","37,7546","38,7399","39,7280","40,7187","41,7116","42,7060","43,7013","44,6972","45,6929","46,6879","47,6821","48,6754","49,6675","50,6582","51,6476","52,6357","53,6225","54,6082","55,5928","56,5765","57,5592","58,5414","59,5231","60,5046","61,4858","62,4670","63,4483","64,4299","65,4116","66,3937","67,3762","68,3591","69,3423","70,3262","71,3106","72,2957","73,2815","74,2680","75,2555","76,2439","77,2332","78,2232","79,2137","80,2044","81,1949","82,1852","83,1750","84,1643","85,1531","86,1412","87,1290","88,1164","89,1036","90,906","91,774","92,639","93,503","94,368","95,237","96,120","97,28","98,-19","99,0"
"0,-3","1,78","2,291","3,650","4,1157","5,1793","6,2523","7,3305","8,4097","9,4861","10,5572","11,6210","12,6775","13,7270","14,7699","15,8072","16,8397","17,8681","18,8928","19,9145","20,9333","21,9495","22,9636","23,9756","24,9855","25,9932","26,9981","27,9997","28,9973","29,9904","30,9789","31,9633","32,9450","33,9253","34,9053","35,8861","36,8685","37,8528","38,8389","39,8267","40,8157","41,8053","42,7952","43,7849","44,7742","45,7627","46,7506","47,7378","48,7244","49,7103","50,6955","51,6799","52,6637","53,6471","54,6302","55,6131","56,5956","57,5779","58,5604","59,5431","60,5259","61,5088","62,4918","63,4750","64,4586","65,4424","66,4264","67,4107","68,3951","69,3799","70,3649","71,3503","72,3360","73,3218","74,3079","75,2942","76,2809","77,2679","78,2551","79,2426","80,2303","81,2181","82,2061","83,1941","84,1819","85,1696","86,1572","87,1445","88,1316","89,1183","90,1046","91,904","92,761","93,618","94,478","95,342","96,215","97,104","98,23","99,-3"
"0,5","1,148","2,444","3,898","4,1541","5,2357","6,3245","7,4167","8,5071","9,5906","10,6660","11,7327","12,7890","13,8373","14,8778","15,9106","16,9371","17,9584","18,9745","19,9856","20,9929","21,9966","22,9968","23,9936","24,9881","25,9802","26,9699","27,9579","28,9445","29,9294","30,9130","31,8954","32,8768","33,8572","34,8369","35,8161","36,7949","37,7733","38,7516","39,7301","40,7088","41,6880","42,6678","43,6483","44,6300","45,6129","46,5969","47,5823","48,5690","49,5568","50,5459","51,5358","52,5268","53,5185","54,5109","55,5037","56,4967","57,4896","58,4823","59,4748","60,4671","61,4592","62,4510","63,4425","64,4339","65,4250","66,4158","67,4064","68,3969","69,3874","70,3778","71,3682","72,3585","73,3488","74,3388","75,3283","76,3174","77,3062","78,2946","79,2826","80,2702","81,2574","82,2437","83,2296","84,2149","85,1998","86,1843","87,1686","88,1530","89,1373","90,1214","91,1053","92,890","93,725","94,561","95,399","96,247","97,122","98,37","99,5"
"0,0","1,13","2,62","3,183","4,421","5,814","6,1373","7,2071","8,2857","9,3674","10,4468","11,5201","12,5851","13,6408","14,6876","15,7270","16,7610","17,7920","18,8215","19,8504","20,8794","21,9083","22,9360","23,9608","24,9813","25,9949","26,9989","27,9908","28,9701","29,9372","30,8941","31,8445","32,7930","33,7437","34,7004","35,6649","36,6372","37,6164","38,6005","39,5873","40,5743","41,5599","42,5435","43,5248","44,5038","45,4808","46,4563","47,4308","48,4049","49,3790","50,3536","51,3290","52,3053","53,2825","54,2608","55,2406","56,2221","57,2052","58,1902","59,1768","60,1650","61,1548","62,1459","63,1375","64,1295","65,1216","66,1140","67,1069","68,1003","69,940","70,880","71,820","72,763","73,707","74,653","75,602","76,556","77,513","78,472","79,434","80,394","81,357","82,322","83,293","84,272","85,259","86,251","87,245","88,237","89,224","90,204","91,182","92,156","93,127","94,97","95,68","96,42","97,20","98,5","99,0"
"0,-4","1,94","2,319","3,689","4,1213","5,1913","6,2743","7,3633","8,4544","9,5436","10,6249","11,6972","12,7607","13,8151","14,8599","15,8953","16,9238","17,9466","18,9644","19,9770","20,9859","21,9921","22,9959","23,9978","24,9983","25,9976","26,9958","27,9926","28,9868","29,9777","30,9642","31,9454","32,9203","33,8901","34,8566","35,8225","36,7902","37,7621","38,7385","39,7197","40,7049","41,6934","42,6844","43,6769","44,6701","45,6633","46,6558","47,6474","48,6380","49,6272","50,6150","51,6016","52,5868","53,5710","54,5545","55,5371","56,5193","57,5014","58,4832","59,4653","60,4476","61,4301","62,4131","63,3965","64,3809","65,3658","66,3512","67,3372","68,3237","69,3111","70,2994","71,2883","72,2777","73,2677","74,2581","75,2490","76,2405","77,2324","78,2242","79,2161","80,2080","81,1994","82,1903","83,1808","84,1708","85,1603","86,1490","87,1373","88,1253","89,1127","90,998","91,865","92,730","93,593","94,454","95,318","96,195","97,91","98,19","99,-4"
"0,0","1,105","2,420","3,1011","4,1874","5,2936","6,4091","7,5232","8,6272","9,7157","10,7863","11,8393","12,8772","13,9034","14,9215","15,9344","16,9446","17,9540","18,9636","19,9732","20,9821","21,9903","22,9960","23,9975","24,9933","25,9827","26,9658","27,9444","28,9205","29,8962","30,8739","31,8551","32,8406","33,8304","34,8240","35,8199","36,8170","37,8141","38,8098","39,8039","40,7957","41,7852","42,7726","43,7583","44,7426","45,7258","46,7085","47,6909","48,6734","49,6560","50,6386","51,6216","52,6046","53,5882","54,5722","55,5569","56,5421","57,5279","58,5141","59,5005","60,4872","61,4739","62,4608","63,4479","64,4350","65,4219","66,4087","67,3957","68,3828","69,3699","70,3573","71,3448","72,3321","73,3193","74,3064","75,2932","76,2798","77,2663","78,2527","79,2392","80,2260","81,2133","82,2012","83,1895","84,1781","85,1668","86,1553","87,1434","88,1309","89,1179","90,1046","91,908","92,770","93,631","94,492","95,356","96,227","97,112","98,26","99,0"
"0,0","1,57","2,231","3,569","4,1095","5,1807","6,2675","7,3648","8,4663","9,5655","10,6573","11,7378","12,8048","13,8586","14,9006","15,9323","16,9555","17,9722","18,9837","19,9913","20,9958","21,9979","22,9983","23,9969","24,9933","25,9871","26,9776","27,9642","28,9466","29,9251","30,9003","31,8734","32,8456","33,8180","34,7919","35,7687","36,7487","37,7321","38,7187","39,7076","40,6978","41,6886","42,6795","43,6700","44,6599","45,6487","46,6365","47,6234","48,6095","49,5949","50,5798","51,5644","52,5486","53,5323","54,5160","55,4997","56,4838","57,4687","58,4544","59,4409","60,4281","61,4156","62,4034","63,3908","64,3772","65,3630","66,3483","67,3339","68,3200","69,3069","70,2949","71,2841","72,2740","73,2646","74,2558","75,2472","76,2386","77,2297","78,2203","79,2104","80,2001","81,1895","82,1788","83,1677","84,1565","85,1449","86,1330","87,1209","88,1083","89,956","90,828","91,703","92,582","93,467","94,358","95,255","96,161","97,79","98,20","99,0"
